id,station_name,city,state,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,latitude,longitude
155384,MUNICIPAL EVSE COOL INSURING,Glens Falls,NY,0,2,0,43.307785,-73.641884
330363,1223 NY-300 (US-HAE-P7H-2C),Newburgh,NY,0,0,1,41.501,-74.07253
358299,Ford Charge - Davidson Ford of Clay,Liverpool,NY,0,0,4,43.181519,-76.256216
334503,The Lakeshore at LOSO Building 3,Cicero,NY,0,2,0,43.19738,-76.07506
261061,PBMC NE CAMPUS 1,Riverhead,NY,0,2,0,40.935867,-72.67231
230851,Village of Dryden,Dryden,NY,0,2,0,42.489514,-76.298039
212205,AUTOWORLD KIA STATION 1,East Meadow,NY,0,2,0,40.723663,-73.542769
115038,Central Parking 200 Chambers - Tesla Destination,New York,NY,0,3,0,40.716256,-74.012543
169104,Silo Ridge - Tesla Destination,Amenia,NY,0,1,0,41.841447,-73.573197
155245,MUNICIPAL EVSE MURRAY STREET,Glens Falls,NY,0,2,0,43.303196,-73.64867
230810,Moreau Recreational Park,Moreau,NY,0,2,0,43.271655,-73.627399
216369,Starbucks - Tesla Supercharger,Manorville,NY,0,0,12,40.871646,-72.798975
346942,Tanger - Deer Park,Deer Park,NY,0,9,0,40.764287,-73.305477
227069,Southern Hills Veterinary Hospital,Tully,NY,0,1,0,42.798279,-76.107485
298818,DASSAI PARKING DASSAI PARKING,Hyde Park,NY,0,2,0,41.761985,-73.928726
173959,RRH RIEDMAN CAMP2,Rochester,NY,0,1,0,43.201899,-77.574545
62307,ROCHESTER NY PUBLC MARKET,Rochester,NY,0,2,0,43.16603,-77.591324
201193,Four Brothers Dover Plains,Dover Plains,NY,0,3,0,41.742215,-73.582737
229204,QUICKLEES22 DCFC1,Belmont,NY,0,0,1,42.254369,-78.061025
102348,Eastview Mall - Tesla Supercharger,Victor,NY,0,0,8,43.028655,-77.440128
260472,SFUSA SFUSA-NY1,Round Lake,NY,0,2,0,42.906996,-73.782576
191506,3474 Putnam Place,Bronx,NY,0,2,0,40.879413,-73.875485
115055,iPark 200 West Garage Corp. - Tesla Destination,New York,NY,0,3,0,40.746304,-73.995064
162456,STONY BROOK UNV LAKE DRIVE,Stony Brook,NY,0,2,0,40.911831,-73.121521
230833,Radha Krishna Corp / Quality Inn,Syracuse,NY,0,4,0,43.052463,-76.146717
238529,1-4 STATION 5,Waterford,NY,0,2,0,42.79112,-73.67978
357643,RRH 1,Batavia,NY,0,2,0,43.020244,-78.190699
180881,S.A.N.Y. PARKING 1,Frankfort,NY,0,1,0,43.07612,-75.16907
334062,The Lofts at Saratoga BLVD Clubhouse,Malta,NY,0,6,0,42.96787,-73.79477
323945,PFIZER PR EV 19,Pearl River,NY,0,2,0,41.076748,-74.018024
162258,NORDEN LOFTS NORDEN LOFTS 1,White Plains,NY,0,2,0,41.027494,-73.777716
356952,Bristol Plaza - Garage,New York,NY,0,8,0,40.764955,-73.963483
182245,SPRINGVALLEYAPT 1.2,Saratoga Springs,NY,0,2,0,43.085308,-73.78061
164609,COUNTRY CLUB COUNTRY CLUB #1,Buffalo,NY,0,2,0,42.979509,-78.718321
114885,Fairfield Inn by Marriott Binghamton - Tesla Destination,Binghamton,NY,0,3,0,42.13053,-75.905421
323323,BRISTOL MTN BRISTOL MNT 4,Canandaigua,NY,0,2,0,42.745876,-77.403586
150502,iPark NYC 555 West Garage Corp. - Tesla Destination,New York,NY,0,3,0,40.749296,-74.006017
355038,NOCO Energy Level 2 Chargers,Tonawanda,NY,0,4,0,42.98104,-78.843805
324791,Comfort Inn Binghamton,Binghamton,NY,0,4,0,42.14167,-75.90355
260118,KINGSTON PRINCE STREET,Kingston,NY,0,2,0,41.927624,-73.99882
223109,SUNY Schenectady - School of Music,Schenectady,NY,0,6,0,42.81495,-73.95231
202955,COMMCTR 59 N PUTT3,New Paltz,NY,0,2,0,41.747807,-74.064644
334433,The Lakeshore at LOSO Building 5,Cicero,NY,0,2,0,43.19738,-76.07506
360279,Homewood Suites Schenectady,Schenectady,NY,0,14,0,42.832139,-73.930383
115136,ABM Parking 866 UN Plaza - Tesla Destination,New York,NY,0,3,0,40.752641,-73.965187
351322,JLR FREEPORT SHOP 01,Freeport,NY,0,1,0,40.656484,-73.590183
115157,MPG 543 W 110th Street Garage - Tesla Destination,New York,NY,0,3,0,40.803963,-73.966032
114933,Culinary Arts Center at Auburn Watson - Tesla Destination,Depew,NY,0,2,0,42.911924,-78.694689
44346,Nissan - Garden City,Hempstead,NY,0,1,1,40.71693,-73.630152
316524,101 Lake Ave,Blasdell,NY,0,4,0,42.797468,-78.828937
228330,Walgreens,Brooklyn,NY,0,0,1,40.656459,-73.977527
309213,Ruge's Chevrolet,Millbrook,NY,0,1,0,41.79172,-73.695
206908,BORO PARK BORO CHARGE 1,Borough Park,NY,0,2,0,40.638583,-73.998687
182228,SUNY BUFFALO PARKER 1,Buffalo,NY,0,2,0,42.951099,-78.822518
259346,MONROE COUNTY CITYPL W1,Rochester,NY,0,2,0,43.155888,-77.615213
94576,80 N Main St Public Parking lot,Fairport,NY,0,6,0,43.104334,-77.440979
357103,Edgewater Apts and Townhomes - Parking lot,West Henrietta,NY,0,10,0,43.058747,-77.685654
257516,Icon Parking - Claridge 87 Parking,New York,NY,0,1,0,40.779687,-73.952595
225849,Wegmans Pittsford DCFC,Rochester,NY,0,0,2,43.105367,-77.543447
240976,MAPLEWOODCC CHARGER 2,Webster,NY,0,2,0,43.21352,-77.433067
235444,LKT SOUTH 1,Kingston,NY,0,2,0,41.967211,-74.00248
193394,BURNS MGT BROOM SHOP 4,Latham,NY,0,2,0,42.739843,-73.79008
347398,BRENNAN GMC STATION 2,Plattsburgh,NY,0,2,0,44.696214,-73.486265
357114,305 Legend Dr - Building 3,Sleepy Hollow,NY,0,10,0,41.085558,-73.86939
319909,HOMEWOODSUITES HWS1,Carle Place,NY,0,2,0,40.749033,-73.619126
347360,Putnam Hospital B,Carmel Hamlet,NY,0,2,0,41.382439,-73.661625
180125,NORDEN LOFTS NORDEN LOFTS 2,White Plains,NY,0,2,0,41.027322,-73.778019
229903,250 Vesey,New York,NY,0,2,0,40.714113,-74.01581
307554,TOWNEPLACE INSIDE RIGHT,Cheektowaga,NY,0,2,0,42.930107,-78.728801
189529,5 Palisades,Albany,NY,0,6,0,42.68856,-73.77349
311110,BRITE LEFT,Victor,NY,0,2,0,43.006385,-77.457446
238222,TOWN OF MP TMP STATION 1,Valhalla,NY,0,2,0,41.095997,-73.777598
114928,Storm King Tavern and Golf Club - Tesla Destination,Cornwall,NY,0,2,0,41.429539,-74.02842
181843,854ELLICOTT 134 HIGH ST 5,Buffalo,NY,0,2,0,42.900856,-78.863837
162203,NATIONAL GRID KOHLS ALBANY,Albany,NY,0,2,0,42.729741,-73.851066
180891,FOODBANK LATHAM PARKING FOUR,Latham,NY,0,2,0,42.764587,-73.814445
334244,Hotel Trilogy,Albany,NY,0,6,0,42.729567,-73.796632
236642,Glendale Home,Schenectady,NY,0,4,0,42.87525,-73.91008
254097,Circle K - Tesla Supercharger,Tully,NY,0,0,12,42.800068,-76.121841
323939,PFIZER PR EV 24,Pearl River,NY,0,2,0,41.076748,-74.01797
114913,GGMC Parking 75 Smith St Garage - Tesla Destination,Brooklyn,NY,0,3,0,40.689016,-73.988672
260787,ISLANDIA CORP STATION 1,Islandia,NY,0,2,0,40.807037,-73.17809
250866,Icon Parking 515 E 72nd Street - Tesla Destination,New York,NY,0,3,0,40.766545,-73.95292
162473,TIME WARNER TIME WARNER,Schenectady,NY,0,2,0,42.769329,-73.928738
102336,E 47th Street - Tesla Supercharger,New York,NY,0,0,4,40.753356,-73.971685
115081,Icon Parking 30 W 63rd St - Tesla Destination,New York,NY,0,2,0,40.770772,-73.981795
360901,TOH STATION 2,Huntington Station,NY,0,2,0,40.853093,-73.408885
152440,PEPSICO INC STATION 1,Valhalla,NY,0,2,0,41.096363,-73.77538
333949,NYE Ford,Oneida,NY,0,6,6,43.076155,-75.684092
44208,Vision Nissan,Webster,NY,0,1,0,43.204065,-77.478237
115007,GMC Parking Narragansett - Tesla Destination,New York,NY,0,3,0,40.7758,-73.95087
311869,CHARGEPOINT_NEW ETEC,Albany,NY,0,2,0,42.678963,-73.80857
318019,GMG DCFC AF 10050#3,Fort Edwards,NY,0,0,1,43.252129,-73.669606
350669,City World Ford Parts,Bronx,NY,0,1,0,40.87393,-73.853391
312668,Target Latham #T1915,Latham,NY,0,0,6,42.755686,-73.771672
173965,RRH RIEDMAN CAMP4,Rochester,NY,0,1,0,43.202045,-77.574595
115141,iPark NYC Central Harlem Garage Corp. - Tesla Destination,New York,NY,0,3,0,40.80155,-73.948499
351527,Tullys Goodtimes 7N,Liverpool,NY,0,6,0,43.0899,-76.16832
154053,PEPSICO INC STATION 2,Valhalla,NY,0,2,0,41.095215,-73.77475
115068,iPark NYC 250 West Parking - Tesla Destination,New York,NY,0,3,0,40.742407,-73.999351
356882,Newark DPW - Parking Lot,Newark,NY,0,6,0,43.0378,-77.1013
324389,PLAZA HONDA PUBLIC LEVEL 3,Brooklyn,NY,0,0,1,40.618355,-73.945087
236289,COLE GROUP CEDAR PARK 2,Troy,NY,0,2,0,42.741949,-73.670383
262926,HIGHWAY DEPT STATION 3,Porter Corners,NY,0,2,0,43.145455,-73.881655
206887,MONTY'S EVSE EVSE1,West Chazy,NY,0,2,0,44.820103,-73.40034
262928,HIGHWAY DEPT STATION 7,Porter Corners,NY,0,2,0,43.145501,-73.881717
360293,Oakdale Commons Shopping Mall - Tesla Supercharger,Johnson City,NY,0,0,12,42.130988,-75.973033
122787,SUNY NEW PALTZ STATION 1,New Paltz,NY,0,2,0,41.741585,-74.088317
356991,303 W 66th St Apts - 303 W 66th RMA,New York,NY,0,12,0,40.776554,-73.98764
223274,Deer Valley Building 20,Guilderland,NY,0,4,0,42.68017,-73.86837
114890,Standard Parking 15 Metrotech - Tesla Destination,Brooklyn,NY,0,3,0,40.693999,-73.983809
115159,Icon Parking 55 W 14th Street - Tesla Destination,New York,NY,0,3,0,40.737122,-73.996119
323434,MILTON NY SUZANNES EV1,Ballston Spa,NY,0,2,0,43.042968,-73.855013
182223,SUNY BUFFALO PARKER 6,Buffalo,NY,0,2,0,42.951019,-78.822603
225559,ATRIUM EVCHARGE EV10,Clifton Park,NY,0,2,0,42.855974,-73.785474
327249,Evolve NY Rensselaer,Rensselaer,NY,0,0,6,42.64565,-73.70019
122483,125-10 Queens Blvd Garage - Tesla Destination,Kew Gardens,NY,0,4,0,40.711905,-73.826773
115176,MTP 625 W 57th Street - Tesla Destination,New York,NY,0,3,0,40.77108,-73.993142
146983,STRONG MUSEUM STRONG L1 #4,Rochester,NY,0,2,0,43.151898,-77.600937
335679,FOX TS PARKING LOT,Auburn,NY,0,2,0,42.946845,-76.547764
257807,22 Russel St.,White Plains,NY,0,4,0,41.03714,-73.78106
357110,87-50 204th St - Level 1,Queens,NY,0,53,0,40.721904,-73.762449
261365,THE STANTON ALGONQUIN,Rochester,NY,0,2,0,43.151319,-77.590041
227076,Green Team Lighting LLC,Chittenango,NY,0,2,0,43.053989,-75.862285
153089,THE SAGAMORE SAGAMORE 1.2,Bolton,NY,0,2,0,43.55707,-73.64526
333911,1240 Morrison Ave,Bronx,NY,0,3,0,40.83051,-73.87437
49932,Shults Nissan,Jamestown,NY,0,1,0,42.115661,-79.253776
167890,Dalewood Shopping Center,Hartsdale,NY,0,1,3,41.0322,-73.78709
92004,Town of Ashford,West Valley,NY,2,0,0,42.406807,-78.612777
358294,Ford Charge - Warren Ford,Warrensburg,NY,0,0,2,43.489838,-73.765041
321230,SURGERY PARKING 1(LEFT),Lowville,NY,0,2,0,43.795795,-75.500077
162451,BMW S. ALBANY STATION 01,Glenmont,NY,0,2,0,42.588972,-73.797298
324838,Marshall Square Apartments,Wappinger Falls,NY,0,4,0,41.59022,-73.90401
222353,Amazon Fresh at Kohls Center DCFC,Oceanside,NY,0,0,1,40.622106,-73.641826
203302,EVolve NY Binghamton,Binghamton,NY,0,0,4,42.09037,-75.91355
162328,EVCHARGE BEACH LOT,Trumansburg,NY,0,2,0,42.544649,-76.596445
143486,CT4020-HD-GW COURT LOT,Elizabethtown,NY,0,2,0,44.215187,-73.59424
259533,Montefiore Nyack Hospital,Nyack,NY,0,8,0,41.09679,-73.925698
201987,OSULLIVANS MOTEL,Lake George,NY,0,2,0,43.429993,-73.71186
148044,Elm Ave,Niskayuna,NY,0,11,0,42.825583,-73.879337
169008,Park Kwik - 110 Livingston - Tesla Destination,Brooklyn,NY,0,4,0,40.690987,-73.990131
358856,Standard Parking 910 5th Avenue - Tesla Destination,New York,NY,0,3,0,40.772175,-73.96637
115008,Rapidpark 124 W 20th Street - Tesla Destination,New York,NY,0,3,0,40.741554,-73.995403
346044,112 W State St,Olean,NY,0,5,0,42.078104,-78.430852
196297,ESSEX FARMS EVSE1,Essex,NY,0,2,0,44.30778,-73.37454
294847,PFIZER PR EV 10,Pearl River,NY,0,2,0,41.076777,-74.018077
174492,SULLIVAN COUNTY SULLIVAN 1,Monticello,NY,0,2,0,41.65958,-74.69082
191243,799 SENECA STATION 2,Buffalo,NY,0,1,0,42.875115,-78.847547
182288,SRYMCASSB MALTA 1.4,Ballston Spa,NY,0,2,0,42.975723,-73.80608
200474,115 Fort Washington Ave,New York,NY,0,2,0,40.839756,-73.943345
185448,Albany Parking Authority - Quackenbush Garage,Albany,NY,0,9,0,42.65419,-73.747363
347375,Classic Lanes,Buffalo,NY,0,4,0,42.987739,-78.884537
356942,The Andover - Garage,New York,NY,0,20,0,40.777778,-73.946111
229071,Hampton Inn & Suites Cazenovia,Cazenovia,NY,0,1,0,42.924457,-75.841164
99500,Nissan of Staten Island,Staten Island,NY,0,1,0,40.581432,-74.097694
114993,iPark NYC 88th Street Garage - Tesla Destination,New York,NY,0,3,0,40.788008,-73.971611
168351,CONVENIENT MED CONV. MED EV 2,Queensbury,NY,0,2,0,43.331068,-73.652991
115164,Parkit 575 Washington - Tesla Destination,New York,NY,0,6,0,40.729364,-74.008513
331362,Butterfield Condominium,Cold Spring,NY,0,4,0,41.4182,-73.949303
211840,FURNACE POINT FPEV2,Westport,NY,0,2,0,44.193295,-73.42691
217225,STEET TOYOTA INVENTORY SIDE,Johnstown,NY,0,2,0,43.023804,-74.360032
359740,715 NY-304 - Tesla Destination,Bardonia,NY,0,6,0,41.120237,-73.99344
217448,EV-1NE JF NORTH,Centereach,NY,0,2,0,40.901609,-73.075718
252717,GrandeVille at Malta Mail and Dog Spa,Malta,NY,0,6,0,42.96492,-73.79536
227071,Bidleman Ford,Auburn,NY,0,1,0,42.956043,-76.544178
198016,277 Park Avenue,New York,NY,0,20,0,40.75519,-73.974142
162189,CDTA TRAIN STATION,Rensselaer,NY,0,2,0,42.64059,-73.740738
346731,Sap Bush Hollow Farm Store & Cafe,Fulton,NY,0,4,0,42.56359,-74.45986
183388,SUNY CORTLAND PROF STUD 1.3,Cortland,NY,0,2,0,42.588924,-76.196929
347946,Fairview Apartments West,Ithaca,NY,0,8,0,42.43996,-76.47615
223302,26 Century Hill Dr,Latham,NY,0,2,0,42.77095,-73.75909
226524,Bokman Chevrolet,Wellsville,NY,0,1,0,42.118569,-77.941288
356144,RIVERTRAIL RIVERTRAIL EV1,Saranac Lake,NY,0,2,0,44.329499,-74.129461
230789,Riverwood Tech,West Henrietta,NY,0,6,0,43.056551,-77.693216
227091,Davidson Ford,Watertown,NY,0,1,0,43.936846,-75.928898
347352,The Lofts at Saratoga - Bldg 3,Malta,NY,0,2,0,42.969026,-73.795558
185144,TOB CHARGERS EV STATION 2,Farmingville,NY,0,2,0,40.845462,-73.015757
236034,Macerich Fashion Outlets of Niagara Falls,Niagara Falls,NY,0,0,4,43.09735,-78.98236
123145,Nassau Community College,Garden City,NY,0,6,0,40.730794,-73.591287
189536,Tehan's Plaza - Hannaford,New Hartford,NY,0,8,0,43.08786,-75.31562
223095,Econolodge,Queensbury,NY,0,6,0,43.33007,-73.67991
197196,ESF LOT P22 1,Syracuse,NY,0,2,0,43.035251,-76.139692
322887,ULSTER COUNTY UCAT 1,Kingston,NY,0,2,0,41.917861,-74.01696
350374,Candlewood Gardens,Baldwinsville,NY,0,10,0,43.16471,-76.32483
229932,Harbec,Ontario,NY,0,10,0,43.226684,-77.361389
193926,31-99 33rd St,Astoria,NY,0,2,0,40.761412,-73.923755
181664,HAMPTON INN STATION 5,Staten Island,NY,0,2,0,40.612706,-74.179076
310296,Ramboll Americas,Liverpool,NY,0,1,0,43.137448,-76.204093
332705,MONROE COUNTY MCC BR W1,Rochester,NY,0,2,0,43.101324,-77.612609
162149,NEW SHOWROOM,Huntington,NY,0,2,0,40.835537,-73.369803
183224,TSS ALBANY STATIONS 3 & 4,Schenectady,NY,0,2,0,42.832916,-73.90389
147097,Castellani Art Museum - Niagara University,Niagara University,NY,0,2,0,43.136934,-79.036462
252135,CORP COMM 3 STATION 3 CC3,Staten Island,NY,0,2,0,40.604086,-74.179358
162168,IBEW LU86 STATION IBEW,Rochester,NY,0,2,0,43.096887,-77.676742
324889,Village Crest Apartments - West,Poughkeepsie,NY,0,8,0,41.64186,-73.87217
162342,SCHENECTADY CITY HALL,Schenectady,NY,0,2,0,42.814348,-73.939017
165567,Mohawk Valley Welcome Center,Fultonville,NY,0,0,1,42.916275,-74.446342
223239,35 N Main St.,Gloversville,NY,0,6,0,43.05166,-74.34514
227644,SKIDMORE PALAMOUNTAIN 2,Saratoga Springs,NY,0,2,0,43.098194,-73.783683
225918,79 South Ferry Road (US-B99-2XN-1),Shelter Island,NY,0,1,0,41.05706,-72.32448
114959,William Henry Miller Inn - Tesla Destination,Ithaca,NY,0,1,0,42.441678,-76.49534
328473,C&P REAL ESTATE STATION 1,Port Washington,NY,0,2,0,40.81436,-73.66567
227774,TPWC TPWC 11A,Altamont,NY,0,1,0,42.714348,-73.934726
213549,AT LABS ATL STATION 4,Clifton Park,NY,0,2,0,42.848106,-73.758224
223129,Greymoor Way - Building 14,Baldwinsville,NY,0,2,0,43.18098,-76.30008
170502,FEHBOCES FEH BOCES,Malone,NY,0,2,0,44.841328,-74.28194
190838,LIVEWELL GROUP 2490 POND VIEW,Castleton-on-Hudson,NY,0,2,0,42.583511,-73.671522
183109,POUGHEEPSIE EV POUGHKEEPSIE 3,Poughkeepsie,NY,0,2,0,41.704998,-73.93104
152239,PATCHVILLAGE PATCHOGUE,Patchogue,NY,0,2,0,40.761692,-73.01223
261352,CARMEL REDMILLS REALTY,Mahopac Falls,NY,0,2,0,41.374869,-73.763594
154369,1350 EGGERT RD EGGERT (1),Buffalo,NY,0,2,0,42.965328,-78.804684
164153,SAVARINO COMPAN BRL 6,Buffalo,NY,0,2,0,42.863679,-78.868118
150722,Manhattan Parking 110 LLC - Tesla Destination,New York,NY,0,3,0,40.803934,-73.966049
357089,67-76 Booth St - 67-76 Booth Street,Queens,NY,0,10,0,40.724533,-73.852131
143218,COLACINO INUSTR COLACINO 1,Newark,NY,0,2,0,43.0491,-77.094025
162236,NATIONAL GRID SUNY IT,Utica,NY,0,2,0,43.135329,-75.227342
226495,T F Brown's Restaurant,Batavia,NY,0,2,0,42.996234,-78.180205
333786,Alexander CSD,Alexander,NY,0,4,0,42.90082,-78.262245
223226,Gauthier's Saranac Lake Inn,Saranac Lake,NY,0,4,0,44.31472,-74.11963
326305,CORNELL STATION11,East Ithaca,NY,0,2,0,42.436257,-76.454587
229067,Northville Waterfront Park,Northville,NY,0,2,0,43.221527,-74.169122
199508,831 3rd Ave,Brooklyn,NY,0,6,0,40.656766,-74.004802
149366,Staples Plaza - Tesla Supercharger,Yorktown Heights,NY,0,0,12,41.290501,-73.832487
169060,Rapidpark 205 W 101st Street - Tesla Destination,New York,NY,0,3,0,40.797603,-73.968503
346502,IRVING CROUSE HEALTH 2,Syracuse,NY,0,2,0,43.042242,-76.137333
225163,FIVE-STAR BANK NORTH CHARGER,Buffalo,NY,0,2,0,42.977447,-78.702482
230835,SPOT cowork,Henrietta,NY,0,6,0,43.091767,-77.580578
334528,Capital Region BOCES North,Albany,NY,0,4,0,42.7444,-73.82358
212977,STPETERHOSPITAL EV STATION #8,Albany,NY,0,2,0,42.654665,-73.80258
157960,Nannen Arboretum,Ellicottville,NY,0,2,0,42.283144,-78.669294
324788,CGCC PAC Lot,Hudson,NY,0,10,0,42.21804,-73.81608
145395,RRH CARTER 2 FL NG3,Rochester,NY,0,2,0,43.191539,-77.588742
162136,NATIONAL GRID BUFFALO STATE,Buffalo,NY,0,2,0,42.931359,-78.879109
154240,MARKET 32 EV MARKET32 SAR SP,Saratoga Springs,NY,0,2,0,43.102972,-73.742407
224589,WW BMW WWBMW 2,Nanuet,NY,0,2,0,41.107337,-74.037243
175239,5TH AVE RIVER STREET 1,Troy,NY,0,2,0,42.735123,-73.68809
226487,Poland Town Court,Kennedy,NY,0,1,0,42.158311,-79.101438
334036,NYE CDJR,Oneida,NY,0,1,4,43.077597,-75.687416
356977,Riverview East - Garage,New York,NY,0,4,0,40.7438,-73.9769
169509,SWL SARANAC 1.3,Saranac Lake,NY,0,2,0,44.32269,-74.12324
180147,TIOGA HOTEL CASINO 2,Nichols,NY,0,2,0,42.024254,-76.41074
214259,TOWN OF MORIAH MORIAHEV1,Port Henry,NY,0,2,0,44.048466,-73.460976
165222,APDC ADMIN LOT PORT 1.2,Albany,NY,0,2,0,42.626232,-73.75825
356948,Clearwater Beach - Clearwater Beach Parking,Atlantic Beach,NY,0,4,0,40.586664,-73.732595
357033,Factory House Condominium - Crescent St,Queens,NY,0,10,0,40.749177,-73.942084
114923,The Fern Lodge - Tesla Destination,Chestertown,NY,0,2,0,43.625261,-73.849046
114880,Paumanok Vineyards - Tesla Destination,Aquebogue,NY,0,1,0,40.948767,-72.603648
162287,PANYNJ LGA WEST 3,East Elmhurst,NY,0,1,0,40.773009,-73.875324
150570,Icon Parking 202 E 18th Street - Tesla Destination,Manhattan,NY,0,2,0,40.735496,-73.985024
114976,Home2 Suites by Hilton Middletown - Tesla Destination,Middletown,NY,0,2,0,41.463118,-74.369714
180133,TOWN OF BABYLON TOWN ANNEX 1,North Babylon,NY,0,1,0,40.728081,-73.330953
162360,EVCS1 CANANDAIGUA,Canandaigua,NY,0,2,0,42.886636,-77.279259
182060,233 LAKE AVE GROVE 1.1,Saratoga Springs,NY,0,2,0,43.085484,-73.76566
202332,GHMC PARKINGGARAGE3,Middletown,NY,0,2,0,41.44187,-74.367001
164077,ERIE COUNTY ISLEVIEW,Tonawanda,NY,0,2,0,43.010323,-78.907524
115234,Saratoga Auto Museum - Tesla Destination,Saratoga Springs,NY,0,2,0,43.057279,-73.804334
202804,MB OF BUFFALO DC MERC BUFF 2,Williamsville,NY,0,0,1,42.964533,-78.689716
251806,AUCITON DIRECT AUCTIONDIRECT1,Victor,NY,0,2,0,42.976358,-77.387104
174770,TONAWANDA YPR GOLF DOME 2,Tonawanda,NY,0,2,0,43.002537,-78.84062
352399,WEST HERR AUTO WH SR L2-3,Rochester,NY,0,1,0,43.21647,-77.745837
183765,CHEEKTOWAGA BROADWAY #3,Cheektowaga,NY,0,1,0,42.902649,-78.75321
149300,Atlantic Center - Tesla Supercharger,Brooklyn,NY,0,0,12,40.683715,-73.974337
115193,Quik Park West 57 LLC - Tesla Destination,New York,NY,0,3,0,40.764259,-73.974972
181904,MOHAWK HARBOR01 STATION #4,Schenectady,NY,0,2,0,42.824318,-73.931979
115019,Icon Parking 150 E 58th Street - Tesla Destination,New York,NY,0,3,0,40.76139,-73.968269
174709,CITY HALL 12534 CITY HALL 1,Hudson,NY,0,2,0,42.2491,-73.78469
324797,Forrest Pointe - South,East Greenbush,NY,0,8,0,42.61006,-73.71603
114918,imPark 101 Bedford Ave - Tesla Destination,Brooklyn,NY,0,3,0,40.719751,-73.954866
44331,Burdick Nissan,Cicero,NY,0,1,0,43.147147,-76.114274
329578,46-54 Angle St,Buffalo,NY,0,4,0,42.953818,-78.833144
240778,HOTEL LOCATION HIPF 1 RIGHT,Rochester,NY,0,2,0,43.125002,-77.487737
333690,Kimball Ave,Yonkers,NY,0,2,0,40.904619,-73.867704
356910,1170 Ocean Ave - Garage,Brooklyn,NY,0,8,0,40.633884,-73.958535
347744,EV BEVERLY1 FLEET 1,Huntington Station,NY,0,1,0,40.833581,-73.38612
330359,1223 NY-300 (US-HAE-P7H-1B),Newburgh,NY,0,0,1,41.50107,-74.07239
357741,JLR MT KISCO CPF 50 1,Mount Kisco,NY,0,1,0,41.219025,-73.72528
335725,COOPERS CORNER CAR CHARGE STAT,New Rochelle,NY,0,2,0,40.954884,-73.797253
349132,HAMILTON EDU CAMPUS SAFETY 1,Clinton,NY,0,2,0,43.051196,-75.408482
115051,Rapidpark 210 W 102nd Street - Tesla Destination,New York,NY,0,3,0,40.798108,-73.968204
261054,FISHKILL SUMLAND,Fishkill,NY,0,2,0,41.539739,-73.886332
252924,SUNY WCC LOT 3 STATION A,Valhalla,NY,0,2,0,41.067482,-73.789428
260862,MONROE COUNTY STADIUM N1,Rochester,NY,0,2,0,43.157324,-77.621761
86200,Marbletown Community Center,Stone Ridge,NY,0,2,0,41.852574,-74.139946
115034,iPark NYC 183 E 73rd Street - Tesla Destination,New York,NY,0,3,0,40.770601,-73.960531
123099,Center Moriches,Center Moriches,NY,0,4,0,40.804923,-72.807673
350795,Ridgedale Manor - 113-133,Greece,NY,0,8,0,43.21465,-77.70726
334127,Kendal at Ithaca 3,Ithaca,NY,0,2,0,42.47396,-76.487761
118995,ROSENBLUM300 300 GREAT OAKS,Albany,NY,0,2,0,42.680984,-73.846759
236897,King Thiel Senior Community,Latham,NY,0,4,0,42.72645,-73.74179
357255,8101 NY-68,Ogdensburg,NY,0,6,0,44.680164,-75.516847
226504,Monroe Community College - Lot P,Rochester,NY,0,2,0,43.102332,-77.608205
257675,Stewart's Shops - Tesla Supercharger,Rotterdam,NY,0,0,8,42.79326,-74.004921
115056,Parkit 221 Thompson Street - Tesla Destination,New York,NY,0,3,0,40.729234,-73.999013
357059,The Horizon at Fleetwood - 550 Locust Upper Garage,Mount Vernon,NY,0,4,0,40.923326,-73.84154
256967,WEST HERR AUTO WH TC L2-3,Canandaigua,NY,0,2,0,42.914363,-77.299764
357187,Madison Towers,Syracuse,NY,0,4,0,43.04601,-76.14334
188099,HARLEY SCHOOL HARLEY 1,Rochester,NY,0,2,0,43.1206,-77.548985
114895,Parkright 257 Gold Street - Tesla Destination,Brooklyn,NY,0,3,0,40.696848,-73.983071
355029,Private Dealer Use Station (L2),Sidney,NY,0,1,0,42.312325,-75.395229
145764,EPLLC LOCKHEED 2,Liverpool,NY,0,2,0,43.110046,-76.18823
333729,Canasawacta Country Club,Norwich,NY,0,8,0,42.566448,-75.543443
181140,STONY BROOK UNV ADMIN 1,Stony Brook,NY,0,2,0,40.914648,-73.119684
202930,419 Stuyvesant Ave,Brooklyn,NY,0,2,0,40.679727,-73.931347
169976,LANDMARK ALBANY LANDMARK ALBANY,Albany,NY,0,2,0,42.687836,-73.83313
65288,BRI - Bay Ridge Municipal Parking Garage,Brooklyn,NY,0,5,0,40.621698,-74.02567
195768,MICHAELSGRP MICHAELS GROUP2,Mechanicville,NY,0,2,0,42.957663,-73.789273
68579,Price Chopper,Albany,NY,0,2,0,42.664671,-73.790463
333727,The Lofts at Saratoga - Maintenance Bldg,Malta,NY,0,4,0,42.968269,-73.793842
241222,Parkash 4769 LLC - 4769 White Plains,Bronx,NY,0,7,0,40.905461,-73.849791
149107,Brighton Memorial Library,Rochester,NY,0,2,0,43.127059,-77.575573
202294,CHARGE OWASCO STATION 1,Auburn,NY,0,2,0,42.91832,-76.54498
235733,MHM WALL STREET 2,Albany,NY,0,2,0,42.741604,-73.84338
